fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
27/06/2019,"$355,480",01/01/2003,0,430,3,3,2,4501 TIFFANY ST,75211,TX,DALLAS
19/06/2019,"$352,090",01/01/2003,0,738,1,5,3,4801 MEMPHIS ST,75207,TX,DALLAS
16/07/2019,"$349,990",01/01/2003,0,500,3,3,3,1551 BUCKNER BLVD,75217,TX,DALLAS
14/06/2019,"$330,660",01/01/2003,0,625,2,4,3,1107 SAINT JOSEPH ST,75204,TX,DALLAS
03/07/2019,"$326,810",01/01/2003,0,338,2,2,3,2601 CARMELITA ST,75212,TX,DALLAS
01/08/2019,"$323,320",01/01/2003,0,838,2,4,3,1 GROVENOR CT,75225,TX,DALLAS
02/07/2019,"$316,060",01/01/2003,0,521,2,4,3,2901 RESERVOIR ST,75211,TX,DALLAS
21/06/2019,"$307,710",01/01/2003,0,600,2,3,3,211 BRIGHTON AVE,75208,TX,DALLAS
07/07/2019,"$293,140",01/01/2003,0,671,2,3,3,6700 LAKEFAIR CIR,75214,TX,DALLAS
12/06/2019,"$281,510",01/01/2003,0,549,2,3,3,3112 BOWEN ST,75204,TX,DALLAS
24/06/2019,"$243,210",01/01/2003,0,488,2,2,2,4501 BLUFFVIEW BLVD,75209,TX,DALLAS
04/07/2019,"$3,100,220",01/01/2002,0,2164,3,6,4,5700 HIAWATHA ST,75212,TX,DALLAS
13/08/2019,"$2,459,370",01/01/2002,0,2054,2,4,5,2600 RIPPLEWOOD DR,75228,TX,DALLAS
14/06/2019,"$2,402,380",01/01/2002,0,951,2,3,2,841 LIBERTY ST,75204,TX,DALLAS
24/07/2019,"$2,202,550",01/01/2002,0,1862,2,5,5,12100 LOCHWOOD BLVD,75218,TX,DALLAS
15/08/2019,"$1,552,520",01/01/2002,0,1881,2,5,4,2900 ALLISTER ST,75229,TX,DALLAS
10/06/2019,"$1,428,490",01/01/2002,0,710,2,2,3,1001 DODD ST,75203,TX,DALLAS
08/07/2019,"$1,070,690",01/01/2002,0,1335,2,4,4,2400 HIDEAWAY DR,75214,TX,DALLAS
28/06/2019,"$900,170",01/01/2002,0,1271,2,3,4,600 RICHMONDELL AVE,75211,TX,DALLAS
06/08/2019,"$876,670",01/01/2002,0,1216,2,5,4,6801 TOLAND ST,75227,TX,DALLAS
07/06/2019,"$839,880",01/01/2002,0,1045,2,4,3,4200 LINCOLN PLZ,75201,TX,DALLAS
11/07/2019,"$835,210",01/01/2002,0,713,1,2,2,2100 BRITTON DR,75216,TX,DALLAS
10/07/2019,"$799,610",01/01/2002,0,1155,2,3,4,2631 BRIGHAM LN,75215,TX,DALLAS
14/07/2019,"$740,100",01/01/2002,0,887,2,4,3,3701 OPAL AVE,75216,TX,DALLAS
10/06/2019,"$707,460",01/01/2002,0,829,2,3,3,2100 HELSMINSTER DR,75201,TX,DALLAS
14/07/2019,"$701,710",01/01/2002,0,1030,2,4,3,7701 BROWNSVILLE AVE,75216,TX,DALLAS
01/08/2019,"$701,160",01/01/2002,0,543,2,3,3,2 NAN WAY CIR,75225,TX,DALLAS
30/07/2019,"$609,130",01/01/2002,0,890,2,4,3,6901 PATRICIA AVE,75223,TX,DALLAS
15/07/2019,"$592,590",01/01/2002,0,1204,2,4,5,6400 LAKE JUNE RD,75217,TX,DALLAS
30/07/2019,"$576,080",01/01/2002,0,768,2,3,3,401 FAIRVIEW AVE,75223,TX,DALLAS
26/06/2019,"$569,190",01/01/2002,0,841,2,3,3,3501 BERTRAND AVE,75210,TX,DALLAS
14/08/2019,"$563,120",01/01/2002,0,674,2,3,3,7800 BAR X ST,75228,TX,DALLAS
03/07/2019,"$538,950",01/01/2002,0,500,2,3,3,3900 PALACIOS AVE,75212,TX,DALLAS
25/07/2019,"$526,240",01/01/2002,0,582,3,3,2,800 SUNSET INN CIR,75218,TX,DALLAS
23/07/2019,"$508,760",01/01/2002,0,1222,2,5,3,9600 RYLIE RD,75217,TX,DALLAS
01/08/2019,"$490,600",01/01/2002,0,732,2,3,3,3201 NUSSBAUMER ST,75226,TX,DALLAS
28/07/2019,"$461,000",01/01/2002,0,646,2,4,3,2801 BLYSTONE LN,75220,TX,DALLAS
13/08/2019,"$440,110",01/01/2002,0,408,3,2,2,1601 MACMANUS DR,75228,TX,DALLAS
03/07/2019,"$438,200",01/01/2002,0,1332,2,4,3,10400 ROYAL CLUB LN,75229,TX,DALLAS
18/06/2019,"$438,010",01/01/2002,0,707,2,4,2,5506 MILLER AVE,75206,TX,DALLAS
08/07/2019,"$434,270",01/01/2002,0,649,2,3,3,5900 JUNIUS ST,75214,TX,DALLAS
12/06/2019,"$428,750",01/01/2002,0,488,1,2,2,1201 DALVIEW AVE,75203,TX,DALLAS
09/07/2019,"$427,640",01/01/2002,0,768,2,4,3,2600 DATHE ST,75215,TX,DALLAS
01/08/2019,"$415,710",01/01/2002,0,381,2,3,3,23 STONECOURT DR,75225,TX,DALLAS
09/07/2019,"$415,500",01/01/2002,0,637,2,4,3,1700 DRISKELL ST,75215,TX,DALLAS
04/07/2019,"$397,960",01/01/2002,0,920,2,4,3,1300 ADISA ST,75212,TX,DALLAS
18/07/2019,"$382,760",01/01/2002,0,847,2,4,3,700 ROUGH BARK DR,75217,TX,DALLAS
14/08/2019,"$356,630",01/01/2002,0,555,2,3,3,8001 CLAREMONT DR,75228,TX,DALLAS
24/06/2019,"$339,950",01/01/2002,0,594,2,4,3,1401 WRIGHT ST,75208,TX,DALLAS
22/07/2019,"$331,280",01/01/2002,0,951,2,3,3,10000 EVERTON PL,75217,TX,DALLAS
31/07/2019,"$321,150",01/01/2002,0,546,2,3,2,3101 SHADOW WOOD DR,75224,TX,DALLAS
23/07/2019,"$302,510",01/01/2002,0,567,2,3,3,9826 BRIERHILL DR,75217,TX,DALLAS
06/08/2019,"$300,560",01/01/2002,0,530,2,3,2,8100 SHAFTER DR,75227,TX,DALLAS
16/07/2019,"$297,090",01/01/2002,0,704,2,5,4,1800 JOAN DR,75217,TX,DALLAS
28/06/2019,"$260,680",01/01/2002,0,619,2,4,3,10600 COOGAN DR,75229,TX,DALLAS
07/08/2019,"$256,940",01/01/2002,0,543,2,4,2,2600 CLAYTON OAKS DR,75227,TX,DALLAS
21/07/2019,"$237,130",01/01/2002,0,332,2,2,2,6201 FENWAY ST,75217,TX,DALLAS
25/07/2019,"$2,400,830",01/01/2001,0,1692,2,6,5,1300 EL PATIO DR,75218,TX,DALLAS
07/07/2019,"$1,966,560",01/01/2001,0,1396,2,4,4,6400 RUNNEMEDE DR,75214,TX,DALLAS
15/07/2019,"$1,233,400",01/01/2001,0,972,2,4,3,4101 BALL ST,75216,TX,DALLAS
17/06/2019,"$1,226,040",01/01/2001,0,1673,1,4,5,7000 DUBLIN ST,75205,TX,DALLAS
28/06/2019,"$1,200,200",01/01/2001,0,1494,2,4,4,400 MARSHALLDELL AVE,75211,TX,DALLAS
25/07/2019,"$1,136,570",01/01/2001,0,2128,2,6,4,1130 FULLER DR,75218,TX,DALLAS
08/08/2019,"$1,102,820",01/01/2001,0,1609,2,4,4,7600 LIVVIE MEADOR LN,75227,TX,DALLAS
18/06/2019,"$1,050,450",01/01/2001,0,1359,2,4,3,6061 VILLAGE BEND DR,75206,TX,DALLAS
09/07/2019,"$991,150",01/01/2001,0,1052,2,5,4,3201 WENDELKIN ST,75215,TX,DALLAS
18/07/2019,"$884,450",01/01/2001,0,1143,2,4,3,9600 LANEYVALE AVE,75217,TX,DALLAS
09/07/2019,"$876,750",01/01/2001,0,1201,2,4,3,3000 COLONIAL AVE,75215,TX,DALLAS
18/07/2019,"$846,680",01/01/2001,0,1317,2,4,3,10800 HAPPY HOLLOW LN,75217,TX,DALLAS
14/06/2019,"$834,460",01/01/2001,0,1180,2,4,3,3301 MIRO PL,75204,TX,DALLAS
03/07/2019,"$815,780",01/01/2001,0,664,2,4,2,3900 ABILENE ST,75212,TX,DALLAS
28/07/2019,"$775,510",01/01/2001,0,719,2,4,3,4600 STEEL ST,75219,TX,DALLAS
20/06/2019,"$768,030",01/01/2001,0,1167,2,5,4,900 KESSLER PKWY,75208,TX,DALLAS
10/06/2019,"$737,520",01/01/2001,0,1021,2,4,3,3701 ORAILLAK ST,75202,TX,DALLAS
21/06/2019,"$730,710",01/01/2001,0,1009,2,4,3,900 SALMON DR,75208,TX,DALLAS
15/08/2019,"$720,100",01/01/2001,0,1045,2,4,3,3400 JUBILEE TRL,75229,TX,DALLAS
01/08/2019,"$712,150",01/01/2001,0,783,2,3,3,4000 RENEE DR,75227,TX,DALLAS
15/07/2019,"$710,840",01/01/2001,0,805,2,3,4,4901 EASTGATE CIR,75216,TX,DALLAS
15/07/2019,"$696,510",01/01/2001,0,1119,2,4,4,1728 EASTCLIFF DR,75217,TX,DALLAS
07/07/2019,"$671,820",01/01/2001,0,884,2,4,3,4401 NORRIS ST,75214,TX,DALLAS
04/07/2019,"$605,210",01/01/2001,0,911,2,4,3,2200 SAINT GERMAIN RD,75212,TX,DALLAS
25/07/2019,"$587,970",01/01/2001,0,634,2,3,4,9200 BISCAYNE BLVD,75218,TX,DALLAS
14/07/2019,"$582,180",01/01/2001,0,597,1,2,2,1201 MCVEY ST,75216,TX,DALLAS
21/07/2019,"$577,570",01/01/2001,0,805,2,4,3,7500 HALSLEY RD,75217,TX,DALLAS
08/07/2019,"$550,140",01/01/2001,0,661,2,3,3,500 LARGENT AVE,75214,TX,DALLAS
04/07/2019,"$538,040",01/01/2001,0,436,3,3,3,3100 HERBERT ST,75212,TX,DALLAS
10/06/2019,"$531,430",01/01/2001,0,415,2,2,3,2101 MARILLA ST,75201,TX,DALLAS
21/06/2019,"$525,890",01/01/2001,0,789,2,3,3,1500 RANIER ST,75208,TX,DALLAS
28/06/2019,"$507,520",01/01/2001,0,530,2,3,2,1700 Y ST,75229,TX,DALLAS
10/07/2019,"$501,830",01/01/2001,0,768,2,3,3,5700 PILGRIM DR,75215,TX,DALLAS
05/08/2019,"$491,460",01/01/2001,0,735,2,4,3,5100 BERRIDGE LN,75227,TX,DALLAS
11/07/2019,"$471,450",01/01/2001,0,668,2,3,3,1101 IOWA AVE,75216,TX,DALLAS
13/08/2019,"$456,130",01/01/2001,0,1097,2,4,4,1800 INADALE AVE,75228,TX,DALLAS
22/07/2019,"$452,800",01/01/2001,0,817,2,4,3,9000 POST OAK CIR,75217,TX,DALLAS
28/06/2019,"$443,170",01/01/2001,0,786,2,4,3,5508 PLUM GROVE LN,75211,TX,DALLAS
15/07/2019,"$440,690",01/01/2001,0,418,3,3,2,4401 CRANFILL DR,75216,TX,DALLAS
23/07/2019,"$440,160",01/01/2001,0,783,2,4,3,9500 MCCLUNG LN,75217,TX,DALLAS
21/07/2019,"$436,730",01/01/2001,0,771,2,3,3,1234 PEMBERTON HILL RD,75217,TX,DALLAS
21/06/2019,"$434,210",01/01/2001,0,750,2,4,3,416 MARLBOROUGH AVE,75208,TX,DALLAS
02/07/2019,"$427,580",01/01/2001,0,631,2,3,3,3200 LANCELOT DR,75229,TX,DALLAS
19/06/2019,"$421,410",01/01/2001,0,951,2,4,3,150 MANUFACTURING ST,75207,TX,DALLAS
10/07/2019,"$390,630",01/01/2001,0,500,3,3,2,1601 HAVEN ST,75215,TX,DALLAS
08/08/2019,"$344,880",01/01/2001,0,738,2,4,3,2100 SAN PABLO DR,75227,TX,DALLAS
10/06/2019,"$340,830",01/01/2001,0,408,2,2,2,301 DENVER ST,75203,TX,DALLAS
15/06/2019,"$322,520",01/01/2001,0,668,2,3,3,6615 SNIDER PLZ,75205,TX,DALLAS
17/07/2019,"$309,030",01/01/2001,0,805,2,4,3,1635 RIVERWAY BEND CIR,75217,TX,DALLAS
11/07/2019,"$300,450",01/01/2001,0,860,2,4,3,1101 MISSOURI AVE,75216,TX,DALLAS
24/07/2019,"$299,880",01/01/2001,0,1094,2,4,3,4000 MONTWOOD LN,75229,TX,DALLAS
04/07/2019,"$296,430",01/01/2001,0,728,2,4,3,2700 MEYERSVILLE AVE,75212,TX,DALLAS
25/06/2019,"$290,890",01/01/2001,0,698,2,3,3,5400 BOWSER AVE,75209,TX,DALLAS
28/07/2019,"$286,240",01/01/2001,0,576,2,3,3,5000 LAKEHILL CT,75220,TX,DALLAS
09/07/2019,"$272,790",01/01/2001,0,671,2,3,2,2400 LOGAN ST,75215,TX,DALLAS
14/07/2019,"$270,340",01/01/2001,0,634,1,4,3,4500 GREAT TRINITY FOREST WAY,75216,TX,DALLAS
15/07/2019,"$269,640",01/01/2001,0,518,2,3,3,2201 SCOTLAND DR,75216,TX,DALLAS
07/08/2019,"$256,160",01/01/2001,0,671,2,4,3,2800 NAMUR ST,75227,TX,DALLAS
23/07/2019,"$1,601,510",01/01/2000,0,1914,2,6,5,10800 STINSON DR,75217,TX,DALLAS
26/07/2019,"$930,260",01/01/2000,0,1058,2,3,3,1601 GLENLIVET DR,75218,TX,DALLAS
10/07/2019,"$875,740",01/01/2000,0,1009,2,3,4,2200 SOUTHLAND ST,75215,TX,DALLAS
11/06/2019,"$863,360",01/01/2000,0,1207,2,4,2,100 SUFFOLK AVE,75203,TX,DALLAS
29/07/2019,"$839,280",01/01/2000,0,1018,1,3,3,9401 OVERLAKE DR,75220,TX,DALLAS
25/07/2019,"$814,610",01/01/2000,0,1055,2,3,3,10800 WATERBRIDGE CIR,75218,TX,DALLAS
03/07/2019,"$743,210",01/01/2000,0,905,2,4,2,2000 LIFE AVE,75212,TX,DALLAS
30/07/2019,"$725,690",01/01/2000,0,796,2,4,3,5401 DOLPHIN RD,75223,TX,DALLAS
21/07/2019,"$703,240",01/01/2000,0,856,2,4,4,100 SATINWOOD DR,75217,TX,DALLAS
15/07/2019,"$696,020",01/01/2000,0,835,2,3,3,4801 SEDALIA ST,75216,TX,DALLAS
27/06/2019,"$658,440",01/01/2000,0,896,2,4,3,4101 ORLANDO CT,75211,TX,DALLAS
13/07/2019,"$568,520",01/01/2000,0,762,2,3,3,2700 MACEO CIR,75216,TX,DALLAS
21/07/2019,"$554,310",01/01/2000,0,1073,2,3,4,501 ALCORN AVE,75217,TX,DALLAS
13/06/2019,"$553,920",01/01/2000,0,436,2,2,3,4400 ATOKA ST,75204,TX,DALLAS
14/08/2019,"$547,670",01/01/2000,0,896,2,3,3,2448 LAUGHLIN DR,75228,TX,DALLAS
28/06/2019,"$530,210",01/01/2000,0,268,1,1,1,5101 BRYCE CANYON RD,75211,TX,DALLAS
20/06/2019,"$512,640",01/01/2000,0,594,2,3,3,1600 RIO VISTA DR,75208,TX,DALLAS
24/07/2019,"$471,730",01/01/2000,0,588,1,3,2,11100 LANEWOOD CIR,75218,TX,DALLAS
02/07/2019,"$452,350",01/01/2000,0,826,2,4,3,2300 BALVANERA PLZ,75211,TX,DALLAS
07/07/2019,"$433,860",01/01/2000,0,728,2,3,3,6801 LYRE LN,75214,TX,DALLAS
22/07/2019,"$423,520",01/01/2000,0,908,2,3,3,200 BRIDGES ST,75217,TX,DALLAS
25/07/2019,"$406,960",01/01/2000,0,503,2,3,1,1400 SERENO DR,75218,TX,DALLAS
31/07/2019,"$400,270",01/01/2000,0,997,2,4,3,2201 MCADAMS AVE,75224,TX,DALLAS
04/07/2019,"$385,630",01/01/2000,0,637,2,3,3,2165 TUCKER ST,75214,TX,DALLAS
05/08/2019,"$385,410",01/01/2000,0,875,2,4,3,4600 FALLON PL,75227,TX,DALLAS
12/08/2019,"$376,720",01/01/2000,0,427,2,2,2,9730 CARNEGIE DR,75228,TX,DALLAS
30/07/2019,"$375,520",01/01/2000,0,1061,2,5,3,5535 HARVEST HILL RD,75230,TX,DALLAS
10/07/2019,"$360,430",01/01/2000,0,759,2,4,3,2601 SILKWOOD ST,75215,TX,DALLAS
05/08/2019,"$340,270",01/01/2000,0,747,2,4,3,5700 RUSSCREST DR,75227,TX,DALLAS
07/08/2019,"$330,910",01/01/2000,0,671,2,4,3,2901 BELLE STARR DR,75227,TX,DALLAS
30/07/2019,"$320,980",01/01/2000,0,640,2,4,3,2000 LILGREEN ST,75223,TX,DALLAS
17/07/2019,"$311,350",01/01/2000,0,600,1,5,3,10300 CHELMSFORD DR,75217,TX,DALLAS
26/06/2019,"$301,290",01/01/2000,0,890,2,3,3,5215 BARBER AVE,75210,TX,DALLAS
13/06/2019,"$263,720",01/01/2000,0,655,2,4,3,2901 HALLSVILLE ST,75204,TX,DALLAS
29/07/2019,"$238,930",01/01/2000,0,671,2,4,3,1601 RHOME ST,75229,TX,DALLAS
29/07/2019,"$1,940",01/01/2000,0,1420,1,4,5,10600 CORVALLIS DR,75229,TX,DALLAS
30/07/2019,"$1,450",01/01/2000,0,844,2,5,4,12800 SPURLING DR,75230,TX,DALLAS
23/07/2019,"$4,490,310",01/01/1999,0,2033,2,4,3,9700 LABETT ST,75217,TX,DALLAS
10/06/2019,"$2,282,370",01/01/1999,0,4191,3,7,8,2301 SOUTHERLAND AVE,75203,TX,DALLAS
08/08/2019,"$1,626,650",01/01/1999,0,951,2,4,3,2900 VILLA SUR TRL,75228,TX,DALLAS
02/07/2019,"$1,383,780",01/01/1999,0,1021,3,4,4,100 COZUMEL PLZ,75211,TX,DALLAS
14/08/2019,"$1,357,340",01/01/1999,0,1113,1,4,4,8501 SIKORSKI LN,75228,TX,DALLAS
25/06/2019,"$1,300,540",01/01/1999,0,1390,1,4,4,5001 LARK LN,75209,TX,DALLAS
22/07/2019,"$1,170,930",01/01/1999,0,856,2,4,3,401 MIRROR LAKE DR,75217,TX,DALLAS
27/06/2019,"$1,152,340",01/01/1999,0,1878,2,6,5,3300 SHELDON AVE,75211,TX,DALLAS
12/06/2019,"$1,151,040",01/01/1999,0,1436,2,4,4,501 WOODBINE AVE,75203,TX,DALLAS
27/06/2019,"$1,002,340",01/01/1999,0,1359,2,4,3,100 MOUNT ARARAT ST,75211,TX,DALLAS
18/06/2019,"$975,780",01/01/1999,0,1128,2,4,3,5300 WINTON ST,75206,TX,DALLAS
04/07/2019,"$950,600",01/01/1999,0,1323,2,4,4,2800 BARGE LN,75212,TX,DALLAS
06/08/2019,"$927,680",01/01/1999,0,1658,2,5,6,3801 TUMBLE RIDGE CT,75227,TX,DALLAS
23/07/2019,"$913,330",01/01/1999,0,1158,2,4,3,600 EDGEWORTH DR,75217,TX,DALLAS
16/07/2019,"$813,050",01/01/1999,0,1021,2,4,3,406 BRUTON TERRACE CTR,75217,TX,DALLAS
30/07/2019,"$773,300",01/01/1999,0,1253,2,4,3,3401 FORNEY RD,75223,TX,DALLAS
17/06/2019,"$750,640",01/01/1999,0,957,2,4,3,6504 DICKENS AVE,75205,TX,DALLAS
26/06/2019,"$700,220",01/01/1999,0,969,2,4,3,1417 COCKRELL HILL RD,75211,TX,DALLAS
20/06/2019,"$695,500",01/01/1999,0,1006,2,4,3,2101 OBENCHAIN ST,75208,TX,DALLAS
05/07/2019,"$694,630",01/01/1999,0,783,2,3,3,7400 AXMINSTER CT,75214,TX,DALLAS
04/07/2019,"$673,110",01/01/1999,0,817,2,4,3,2700 COOMBSVILLE AVE,75212,TX,DALLAS
15/07/2019,"$662,050",01/01/1999,0,808,2,3,3,1301 OWEGA AVE,75216,TX,DALLAS
14/08/2019,"$638,410",01/01/1999,0,1003,2,4,3,7501 MILLINGSTON RD,75228,TX,DALLAS
07/06/2019,"$632,040",01/01/1999,0,869,2,4,3,1930 BRYAN TOWER,75201,TX,DALLAS
14/08/2019,"$613,200",01/01/1999,0,820,2,3,3,2301 GREENLAND DR,75228,TX,DALLAS
02/07/2019,"$571,780",01/01/1999,0,1506,2,5,5,2500 TEALMONT TRL,75211,TX,DALLAS
04/07/2019,"$567,450",01/01/1999,0,802,2,4,3,3100 GULDEN LN,75212,TX,DALLAS
14/07/2019,"$566,680",01/01/1999,0,872,2,4,3,2601 EAGLE DR,75216,TX,DALLAS
11/06/2019,"$564,860",01/01/1999,0,1009,2,4,3,701 HAVENDON CIR,75203,TX,DALLAS
09/07/2019,"$563,170",01/01/1999,0,658,2,3,3,3500 DUNBAR ST,75215,TX,DALLAS
25/06/2019,"$551,760",01/01/1999,0,887,2,3,3,5401 BRYN MAWR DR,75209,TX,DALLAS
24/06/2019,"$533,240",01/01/1999,0,732,2,3,4,8000 TRAVIADA ST,75209,TX,DALLAS
08/07/2019,"$505,470",01/01/1999,0,698,2,3,3,6900 DELROSE DR,75214,TX,DALLAS
22/07/2019,"$468,500",01/01/1999,0,741,2,4,3,501 BAYSHORE PL,75217,TX,DALLAS
16/07/2019,"$458,480",01/01/1999,0,988,2,4,3,1700 CONNER DR,75217,TX,DALLAS
18/07/2019,"$436,880",01/01/1999,0,482,1,3,2,600 PLEASANT MEADOWS LN,75217,TX,DALLAS
30/07/2019,"$412,160",01/01/1999,0,524,2,2,3,7100 BRISA DR,75223,TX,DALLAS
25/06/2019,"$406,770",01/01/1999,0,771,2,5,3,7201 ROBIN RD,75209,TX,DALLAS
24/06/2019,"$373,670",01/01/1999,0,527,2,3,3,5101 STONEGATE RD,75209,TX,DALLAS
28/07/2019,"$364,300",01/01/1999,0,805,2,3,3,2200 ALTERBROOK LN,75219,TX,DALLAS
25/06/2019,"$352,450",01/01/1999,0,747,2,4,2,4200 CARL ST,75210,TX,DALLAS
